Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
04/02/2015 5:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,CENTRAL,NONE,400 Block of CALIFORNIA ST,-122.4015481,37.79295092
04/02/2015 4:57,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,PARK,"ARREST, BOOKED",BUENAVISTAWEST AV / HAIGHT ST,-122.4433119,37.77046975
04/02/2015 4:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,SOUTHERN,NONE,700 Block of 4TH ST,-122.3945483,37.77666519
04/02/2015 4:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.4137984,37.78562979
04/02/2015 3:52,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,INGLESIDE,"ARREST, CITED",SAN JOSE AV / MIGUEL ST,-122.426636,37.7363217
04/02/2015 3:50,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,NORTHERN,NONE,400 Block of AUSTIN ST,-122.4261514,37.78837591
04/02/2015 3:35,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Wednesday,MISSION,NONE,24TH ST / ALABAMA ST,-122.4109627,37.75268492
04/02/2015 3:05,OTHER OFFENSES,DEFRAUDING TAXI DRIVER,Wednesday,MISSION,NONE,MISSION ST / 19TH ST,-122.4192082,37.76023408
04/02/2015 2:39,ASSAULT,THREATS AGAINST LIFE,Wednesday,CENTRAL,NONE,500 Block of BROADWAY ST,-122.4058622,37.79791171
04/02/2015 2:05,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,TENDERLOIN,"ARREST, BOOKED",400 Block of OFARRELL ST,-122.4117425,37.78588822
04/02/2015 2:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,MISSION,NONE,3500 Block of CESAR CHAVEZ ST,-122.4208327,37.74799945
04/02/2015 1:51,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,NORTHERN,NONE,1100 Block of POLK ST,-122.4201362,37.78750963
04/02/2015 1:38,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,CENTRAL,UNFOUNDED,100 Block of MONTGOMERY ST,-122.4022185,37.7905216
04/02/2015 1:11,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,CENTRAL,"ARREST, BOOKED",STOCKTON ST / CLAY ST,-122.4079047,37.79405897
04/02/2015 1:10,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Wednesday,CENTRAL,"ARREST, BOOKED",GEARY ST / JONES ST,-122.4131745,37.78671902
04/02/2015 1:10,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Wednesday,CENTRAL,"ARREST, BOOKED",GEARY ST / JONES ST,-122.4131745,37.78671902
04/02/2015 1:10,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Wednesday,CENTRAL,"ARREST, BOOKED",GEARY ST / JONES ST,-122.4131745,37.78671902
04/02/2015 1:09,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,TENDERLOIN,NONE,200 Block of EDDY ST,-122.4118001,37.78408904
04/02/2015 1:09,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,TENDERLOIN,NONE,200 Block of EDDY ST,-122.4118001,37.78408904
04/02/2015 1:08,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,SOUTHERN,NONE,0 Block of BEALE ST,-122.3966475,37.79174043
04/02/2015 1:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,NORTHERN,NONE,1900 Block of SUTTER ST,-122.4319035,37.78631487
04/02/2015 1:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,1900 Block of SUTTER ST,-122.4319035,37.78631487
04/02/2015 1:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,BAYVIEW,NONE,600 Block of 19TH ST,-122.38916,37.76179278
04/02/2015 0:57,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,MISSION,NONE,0 Block of BARTLETT ST,-122.4198641,37.75615595
04/02/2015 0:47,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,RICHMOND,"ARREST, BOOKED",FULTON ST / PARKPRESIDIO BL,-122.4717623,37.77313706
04/02/2015 0:47,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Wednesday,RICHMOND,"ARREST, BOOKED",FULTON ST / PARKPRESIDIO BL,-122.4717623,37.77313706
04/02/2015 0:45,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,NORTHERN,NONE,700 Block of ELLIS ST,-122.4185621,37.78418471
04/02/2015 0:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,INGLESIDE,NONE,0 Block of AMAZON AV,-122.4399925,37.71714867
04/02/2015 0:45,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,BAYVIEW,"ARREST, BOOKED",LOOMIS ST / OAKDALE AV,-122.4043088,37.74252189
04/02/2015 0:38,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,MISSION,NONE,1200 Block of POTRERO AV,-122.4063457,37.75234837
04/02/2015 0:37,NON-CRIMINAL,AIDED CASE,Wednesday,SOUTHERN,EXCEPTIONAL CLEARANCE,1200 Block of MARKET ST,-122.4154488,37.77829352
04/02/2015 0:23,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,TENDERLOIN,"ARREST, BOOKED",100 Block of MASON ST,-122.4094735,37.78481637
04/02/2015 0:20,NON-CRIMINAL,AIDED CASE,Wednesday,TENDERLOIN,NONE,500 Block of JONES ST,-122.4129991,37.78627746
04/02/2015 0:10,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,SOUTHERN,NONE,1400 Block of MARKET ST,-122.4184806,37.77589845
04/02/2015 0:03,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,TENDERLOIN,"ARREST, CITED",EDDY ST / JONES ST,-122.4125974,37.78393203
04/02/2015 0:01,FORGERY/COUNTERFEITING,"CHECKS, POSSESSION WITH INTENT TO PASS",Wednesday,INGLESIDE,NONE,5100 Block of MISSION ST,-122.4406596,37.71682352
04/02/2015 0:01,NON-CRIMINAL,AIDED CASE,Wednesday,CENTRAL,NONE,400 Block of GEARY ST,-122.4106997,37.78698819
04/02/2015 0:01,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,BAYVIEW,NONE,100 Block of GIRARD ST,-122.4058985,37.73034746
04/02/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,PARK,NONE,500 Block of DELLBROOK AV,-122.4535923,37.75581818
03/02/2015 23:45,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,BAYVIEW,NONE,5000 Block of 3RD ST,-122.3912576,37.73278994
03/02/2015 23:45,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,TARAVAL,NONE,LINCOLN WY / 26TH AV,-122.4847606,37.76511481
03/02/2015 23:45,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Tuesday,TARAVAL,NONE,LINCOLN WY / 26TH AV,-122.4847606,37.76511481
03/02/2015 23:45,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,TARAVAL,NONE,LINCOLN WY / 26TH AV,-122.4847606,37.76511481
03/02/2015 23:31,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,TARAVAL,NONE,100 Block of VERNON ST,-122.4680757,37.71520177
03/02/2015 23:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,MISSION,NONE,3000 Block of MARKET ST,-122.4423697,37.76097132
03/02/2015 23:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,BAYVIEW,NONE,PHELPS ST / VESTA ST,-122.3998693,37.73029284
03/02/2015 23:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,BAYVIEW,NONE,PHELPS ST / VESTA ST,-122.3998693,37.73029284
03/02/2015 23:20,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,INGLESIDE,"ARREST, BOOKED",LONDON ST / PERSIA AV,-122.4352069,37.72276516
03/02/2015 23:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,NORTHERN,NONE,700 Block of OAK ST,-122.4316734,37.77392044
03/02/2015 23:15,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.4330753,37.7268546
03/02/2015 23:15,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.4330753,37.7268546
03/02/2015 23:15,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.4330753,37.7268546
03/02/2015 23:15,WARRANTS,WARRANT ARREST,Tuesday,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.4330753,37.7268546
03/02/2015 23:15,GAMBLING,POSSESSION OF GAMBLING DEVICES,Tuesday,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.4330753,37.7268546
03/02/2015 23:15,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Tuesday,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.4330753,37.7268546
03/02/2015 23:15,ASSAULT,"FIREARM, DISCHARGING AT OCCUPIED BLDG, VEHICLE, OR AIRCRAFT",Tuesday,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.4330753,37.7268546
03/02/2015 23:15,NON-CRIMINAL,SEARCH WARRANT SERVICE,Tuesday,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.4330753,37.7268546
03/02/2015 23:15,ASSAULT,BATTERY,Tuesday,SOUTHERN,NONE,0 Block of TEHAMA ST,-122.3964093,37.78728129
03/02/2015 23:06,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,MISSION,"ARREST, BOOKED",SANCARLOS ST / 20TH ST,-122.4198438,37.75858381
03/02/2015 23:06,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,MISSION,"ARREST, BOOKED",SANCARLOS ST / 20TH ST,-122.4198438,37.75858381
03/02/2015 23:06,OTHER OFFENSES,JUDGE/JUROR ACCEPTING A BRIBE,Tuesday,MISSION,"ARREST, BOOKED",SANCARLOS ST / 20TH ST,-122.4198438,37.75858381
03/02/2015 23:06,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,MISSION,"ARREST, BOOKED",SANCARLOS ST / 20TH ST,-122.4198438,37.75858381
03/02/2015 23:06,WARRANTS,WARRANT ARREST,Tuesday,MISSION,"ARREST, BOOKED",SANCARLOS ST / 20TH ST,-122.4198438,37.75858381
03/02/2015 23:05,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, ATT. FORCIBLE",Tuesday,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.4091587,37.77823522
03/02/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,MISSION,NONE,0 Block of CUMBERLAND ST,-122.4247443,37.75904076
03/02/2015 23:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,MISSION,NONE,0 Block of CUMBERLAND ST,-122.4247443,37.75904076
03/02/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,SOUTHERN,NONE,6TH ST / MISSION ST,-122.4087106,37.78097067
03/02/2015 23:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,PARK,NONE,CLAYTON ST / FULTON ST,-122.449708,37.77538828
03/02/2015 22:54,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071
03/02/2015 22:45,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,SOUTHERN,NONE,300 Block of 2ND ST,-122.3962514,37.78525829
03/02/2015 22:33,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,BAYVIEW,"ARREST, BOOKED",EVANS AV / NEWHALL ST,-122.3865558,37.74195042
03/02/2015 22:30,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,NORTHERN,NONE,CALIFORNIA ST / WEBSTER ST,-122.4321974,37.78911452
03/02/2015 22:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,MISSION,NONE,2000 Block of MARKET ST,-122.4276823,37.7683148
03/02/2015 22:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,BAYVIEW,NONE,0 Block of WATERVILLE ST,-122.4026864,37.73515678
03/02/2015 22:06,OTHER OFFENSES,PEDDLING WITHOUT A LICENSE,Tuesday,SOUTHERN,"ARREST, BOOKED",6TH ST / MARKET ST,-122.4102935,37.78223059
03/02/2015 22:06,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,SOUTHERN,"ARREST, BOOKED",6TH ST / MARKET ST,-122.4102935,37.78223059
03/02/2015 22:05,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,SOUTHERN,NONE,700 Block of MINNA ST,-122.4133611,37.77636281
03/02/2015 22:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,TENDERLOIN,NONE,600 Block of ELLIS ST,-122.4169161,37.78439445
03/02/2015 22:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,RICHMOND,NONE,400 Block of 2ND AV,-122.4599978,37.78022639
03/02/2015 22:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,NORTHERN,NONE,1900 Block of VANNESS AV,-122.422791,37.7935232
03/02/2015 22:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,SOUTHERN,NONE,0 Block of PEARL ST,-122.423869,37.77100342
03/02/2015 22:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.3977444,37.72993469
03/02/2015 22:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,PARK,NONE,HAIGHT ST / MASONIC AV,-122.4453468,37.7702082
03/02/2015 22:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,NORTHERN,NONE,1100 Block of BAY ST,-122.4252886,37.80406743
03/02/2015 22:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,PARK,NONE,1600 Block of MCALLISTER ST,-122.4392229,37.77774275
03/02/2015 21:45,WARRANTS,WARRANT ARREST,Tuesday,SOUTHERN,"ARREST, BOOKED",900 Block of FOLSOM ST,-122.4050943,37.77899407
03/02/2015 21:40,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4052948,37.78630722
03/02/2015 21:40,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,RICHMOND,"ARREST, BOOKED",2800 Block of TURK ST,-122.451998,37.77805012
03/02/2015 21:40,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Tuesday,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4052948,37.78630722
03/02/2015 21:37,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.4171448,37.71215029
03/02/2015 21:37,OTHER OFFENSES,CRUELTY TO ANIMALS,Tuesday,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.4171448,37.71215029
03/02/2015 21:37,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Tuesday,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.4171448,37.71215029
03/02/2015 21:37,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Tuesday,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.4171448,37.71215029
03/02/2015 21:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,SOUTHERN,NONE,100 Block of HAWTHORNE ST,-122.397071,37.78400302
03/02/2015 21:30,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Tuesday,NORTHERN,"ARREST, BOOKED",GEARY BL / FILLMORE ST,-122.4329146,37.78435334
03/02/2015 21:30,SEX OFFENSES FORCIBLE,SODOMY (ADULT VICTIM),Tuesday,NORTHERN,"ARREST, BOOKED",GEARY BL / FILLMORE ST,-122.4329146,37.78435334
03/02/2015 21:30,SEX OFFENSES FORCIBLE,"FORCIBLE RAPE, BODILY FORCE",Tuesday,NORTHERN,"ARREST, BOOKED",GEARY BL / FILLMORE ST,-122.4329146,37.78435334
03/02/2015 21:30,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,NORTHERN,"ARREST, BOOKED",GEARY BL / FILLMORE ST,-122.4329146,37.78435334
03/02/2015 21:17,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Tuesday,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.420891,37.71209207
03/02/2015 21:15,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,SOUTHERN,NONE,MISSION ST / 4TH ST,-122.4042702,37.78447885
03/02/2015 21:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,SOUTHERN,NONE,200 Block of 11TH ST,-122.4147461,37.77236525
03/02/2015 21:15,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,CENTRAL,NONE,300 Block of PINE ST,-122.4012964,37.79200631
03/02/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,SOUTHERN,NONE,200 Block of THE EMBARCADEROSOUTH ST,-122.3963744,37.79805325
03/02/2015 21:00,FRAUD,FALSE ID TO PEACE OFFICER,Tuesday,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
03/02/2015 21:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,MISSION,NONE,2900 Block of 25TH ST,-122.4094513,37.7512277
03/02/2015 21:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,MISSION,NONE,2900 Block of 25TH ST,-122.4094513,37.7512277
03/02/2015 21:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,RICHMOND,NONE,500 Block of 11TH AV,-122.4693575,37.77790501
03/02/2015 21:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,RICHMOND,NONE,500 Block of 11TH AV,-122.4693575,37.77790501
03/02/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,SOUTHERN,NONE,CLEVELAND ST / 7TH ST,-122.4072929,37.77630465
03/02/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,PARK,NONE,FELL ST / STANYAN ST,-122.4539816,37.77142786
03/02/2015 21:00,FRAUD,"CREDIT CARD, THEFT OF",Tuesday,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
03/02/2015 21:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,BAYVIEW,NONE,ILLINOIS ST / CESAR CHAVEZ ST,-122.3865712,37.7503255
03/02/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,BAYVIEW,NONE,MISSOURI ST / 16TH ST,-122.3969008,37.76642964
03/02/2015 21:00,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Tuesday,NORTHERN,NONE,300 Block of FELL ST,-122.4235819,37.77590427
03/02/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,CENTRAL,NONE,1200 Block of COLUMBUS AV,-122.4178608,37.80554039
03/02/2015 20:40,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,CENTRAL,NONE,POWELL ST / JEFFERSON ST,-122.4125272,37.80862506
03/02/2015 20:40,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,PARK,"ARREST, CITED",SCOTT ST / MCALLISTER ST,-122.4366982,37.77800629
03/02/2015 20:30,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,BAYVIEW,NONE,700 Block of BRUSSELS ST,-122.4037504,37.72292778
03/02/2015 20:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,MISSION,NONE,3300 Block of MARKET ST,-122.44473,37.75856712
03/02/2015 20:27,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,PARK,NONE,2400 Block of OFARRELL ST,-122.4447555,37.78163133
03/02/2015 20:23,NON-CRIMINAL,AIDED CASE,Tuesday,BAYVIEW,NONE,22ND ST / KANSAS ST,-122.4028064,37.75706912
03/02/2015 20:16,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Tuesday,NORTHERN,NONE,2100 Block of PINE ST,-122.4311845,37.78820745
03/02/2015 20:10,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.4072441,37.78656476
03/02/2015 20:09,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Tuesday,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.4129331,37.77392745
03/02/2015 20:09,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.4129331,37.77392745
03/02/2015 20:09,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.4129331,37.77392745
03/02/2015 20:09,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Tuesday,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.4129331,37.77392745
03/02/2015 20:09,WEAPON LAWS,"FIREARM, ARMED WHILE POSSESSING CONTROLLED SUBSTANCE",Tuesday,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.4129331,37.77392745
03/02/2015 20:00,NON-CRIMINAL,FOUND PROPERTY,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
03/02/2015 20:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,TARAVAL,NONE,2500 Block of 15TH AV,-122.4712279,37.74042814
03/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,PARK,NONE,900 Block of COLE ST,-122.4499304,37.7653156
03/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,CENTRAL,NONE,PINE ST / POWELL ST,-122.4089776,37.79108869
03/02/2015 20:00,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
03/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,SOUTHERN,NONE,300 Block of FOLSOM ST,-122.3929764,37.78840897
03/02/2015 20:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,MISSION,NONE,3100 Block of 16TH ST,-122.4236373,37.76486667
03/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,TENDERLOIN,NONE,OFARRELL ST / JONES ST,-122.4129705,37.78578838
03/02/2015 19:50,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,INGLESIDE,NONE,1800 Block of SUNNYDALE AV,-122.417108,37.71225618
03/02/2015 19:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,RICHMOND,NONE,EUCLID AV / LAUREL ST,-122.4492702,37.78468564
03/02/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,CENTRAL,NONE,2400 Block of POWELL ST,-122.4123057,37.80722455
03/02/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.5136421,37.77846922
03/02/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,TARAVAL,NONE,0 Block of STANLEY ST,-122.4630305,37.71257434
03/02/2015 19:30,FRAUD,DEFRAUDING AN INNKEEPER,Tuesday,MISSION,NONE,500 Block of VALENCIA ST,-122.4217385,37.76409722
03/02/2015 19:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,INGLESIDE,NONE,GENEVA AV / LISBON ST,-122.4386229,37.7153087
03/02/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,BAYVIEW,NONE,800 Block of CHINABASIN ST,-122.386775,37.76537752
03/02/2015 19:30,ASSAULT,BATTERY,Tuesday,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,-122.4138696,37.78186219
03/02/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,TENDERLOIN,NONE,LARKIN ST / MCALLISTER ST,-122.4169486,37.78046893
03/02/2015 19:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,TENDERLOIN,NONE,LARKIN ST / MCALLISTER ST,-122.4169486,37.78046893
03/02/2015 19:24,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
03/02/2015 19:24,ASSAULT,DISCHARGING IN GROSSLY NEGLIGENT MANNER,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
03/02/2015 19:15,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,TENDERLOIN,NONE,200 Block of HYDE ST,-122.4157217,37.78306799
03/02/2015 19:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,BAYVIEW,NONE,3RD ST / 22ND ST,-122.388318,37.75793942
03/02/2015 19:09,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,BAYVIEW,"ARREST, BOOKED",26TH ST / CONNECTICUT ST,-122.3964111,37.75117843
03/02/2015 19:05,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,CENTRAL,NONE,300 Block of COLUMBUS AV,-122.4074419,37.7984736
03/02/2015 19:01,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,PARK,NONE,PAGE ST / BAKER ST,-122.4405466,37.7717789
03/02/2015 19:00,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,CENTRAL,NONE,1300 Block of WASHINGTON ST,-122.4154347,37.79394559
